time,user,text,channel,real_name,id,name,title,mimetype,filetype,url_private,url_private_download,thumb_64,thumb_480,thumb_1024,image,medium,idNum
2020-05-02T14:45:58Z,U012XJT288Z,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0134C1SFJ8-a2e4338522/protestnotes_4_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",georg_spehr,Georg Spehr,F0134C1SFJ8,Protestnotes_4.jpg,Protestnotes_4.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F0134C1SFJ8/protestnotes_4.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F0134C1SFJ8/download/protestnotes_4.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0134C1SFJ8-a2e4338522/protestnotes_4_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0134C1SFJ8-a2e4338522/protestnotes_4_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0134C1SFJ8-a2e4338522/protestnotes_4_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F0134C1SFJ8.jpg,image,194
2020-05-02T14:46:38Z,U012XJT288Z,Notizen am Rande,georg_spehr,Georg Spehr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,195
2020-05-02T14:46:38Z,U012XJT288Z,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0134C28N84-9e78e4f8fe/corona__notes_01_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",georg_spehr,Georg Spehr,F0134C28N84,corona_ notes_01.jpg,corona_ notes_01.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F0134C28N84/corona__notes_01.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F0134C28N84/download/corona__notes_01.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0134C28N84-9e78e4f8fe/corona__notes_01_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0134C28N84-9e78e4f8fe/corona__notes_01_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0134C28N84-9e78e4f8fe/corona__notes_01_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F0134C28N84.jpg,image,196
2020-05-02T14:46:38Z,U012XJT288Z,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013N215V08-2c162e5804/corona__notes_02_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",georg_spehr,Georg Spehr,F013N215V08,corona_ notes_02.jpg,corona_ notes_02.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F013N215V08/corona__notes_02.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F013N215V08/download/corona__notes_02.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F013N215V08-2c162e5804/corona__notes_02_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F013N215V08-2c162e5804/corona__notes_02_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F013N215V08-2c162e5804/corona__notes_02_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F013N215V08.jpg,image,197
2020-05-02T14:46:38Z,U012XJT288Z,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012Y6TKYJE-a71292e829/corona__notes_03_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",georg_spehr,Georg Spehr,F012Y6TKYJE,corona_ notes_03.jpg,corona_ notes_03.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F012Y6TKYJE/corona__notes_03.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F012Y6TKYJE/download/corona__notes_03.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012Y6TKYJE-a71292e829/corona__notes_03_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012Y6TKYJE-a71292e829/corona__notes_03_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012Y6TKYJE-a71292e829/corona__notes_03_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F012Y6TKYJE.jpg,image,198
2020-05-02T14:46:38Z,U012XJT288Z,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012REP7CRL-dd460914f8/corona__notes_04_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",georg_spehr,Georg Spehr,F012REP7CRL,corona_ notes_04.jpg,corona_ notes_04.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F012REP7CRL/corona__notes_04.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F012REP7CRL/download/corona__notes_04.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012REP7CRL-dd460914f8/corona__notes_04_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012REP7CRL-dd460914f8/corona__notes_04_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012REP7CRL-dd460914f8/corona__notes_04_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F012REP7CRL.jpg,image,199
2020-05-02T20:27:59Z,U012K4YCXDH,"Für alle die sich schwer tun den empfohlenen Abstand von 1m richtig einzuschätzen, hat die österreichische Regierung in ihrem Informationsblatt eine Eselsbrücke gebaut: So viel wie ein Babyelefant… Praktischerweise steht einer am Prenzlauer Berg herum, so dass man sich gleich in der richtigen Distanz üben kann…",katrin_emler,katrinem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,200
2020-05-02T20:27:59Z,U012K4YCXDH,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0134H5MXGC-eb566c0f02/200502_babyelefant_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",katrin_emler,katrinem,F0134H5MXGC,200502_babyelefant.jpg,200502_babyelefant.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F0134H5MXGC/200502_babyelefant.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F0134H5MXGC/download/200502_babyelefant.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0134H5MXGC-eb566c0f02/200502_babyelefant_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0134H5MXGC-eb566c0f02/200502_babyelefant_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0134H5MXGC-eb566c0f02/200502_babyelefant_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F0134H5MXGC.jpg,image,201
2020-05-02T21:47:12Z,U012XD5TBK3,"Heute, auf dem Weg zu meinen Eltern, habe ich mich wie eine Kriminelle gefühlt. An der Haltestelle fuhr die erste Tram an mir vorbei und ich sah die meisten Insassen mit einem Mundschutz. Meinen hatte ich heute jedoch vergessen und ein komisches Gefühl kam auf. Ich weiß, dass seit kurzem eine Maskenpflicht im öffentlichen Nahverkehr herrscht, aber ich hatte es schlichtweg vergessen, da ich bisher lediglich zum Einkaufen eine Maske trug und ich nach der Einführung der Regelung erstmals wieder mit den öffentlichen Verkehrsmitteln fuhr. So saß ich verkrochen in der Ecke der Tram und starrte 30 Minuten aus dem Fenster ohne meinen Blick zu wenden. Zwischendurch kam eine automatische Ansage auf deutsch und englisch, die darauf hinwies genug Abstand zu den anderen Fahrgästen einzuhalten und Mund sowie Nase zu bedecken - das ist neu.
Früher wurde man schräg angeschaut, wenn Leute einen Mundschutz trugen. Heutzutage jedoch, wenn man es nicht tut. Da meine Eltern seit Corona selber Masken herstellen, wusste ich, dass die Rückfahrt ein Stück angehmer sein wird. So fuhr ich mit einer neuen rosa Maske in meiner Sammlung wieder nach Hause.",linh_hoang_thuy,Linh Hoang Thuy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,202
2020-05-02T22:05:44Z,U012K4YCXDH,in den Wochen vor Ostern haben wir oft unsere täglichen Spaziergänge am Abend gemacht. Meist mitten auf den Straßen entlang endloser Ketten dicht and dicht parkenden Autos. Letzte Nacht und heute am Abend gab es auffällig viele Lücken… Sind so viele verreist?,katrin_emler,katrinem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,203
2020-05-02T22:05:44Z,U012K4YCXDH,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0134JBFFE0-3e319e1c37/200501_parkplatz_mitternacht_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",katrin_emler,katrinem,F0134JBFFE0,200501_parkplatz_mitternacht.jpg,200501_parkplatz_mitternacht.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F0134JBFFE0/200501_parkplatz_mitternacht.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F0134JBFFE0/download/200501_parkplatz_mitternacht.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0134JBFFE0-3e319e1c37/200501_parkplatz_mitternacht_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0134JBFFE0-3e319e1c37/200501_parkplatz_mitternacht_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0134JBFFE0-3e319e1c37/200501_parkplatz_mitternacht_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F0134JBFFE0.jpg,image,204
2020-05-02T22:05:44Z,U012K4YCXDH,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013B1ZEK8R-293a18814d/200502_parkplatz_samstagabend_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",katrin_emler,katrinem,F013B1ZEK8R,200502_parkplatz_samstagabend.jpg,200502_parkplatz_samstagabend.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F013B1ZEK8R/200502_parkplatz_samstagabend.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F013B1ZEK8R/download/200502_parkplatz_samstagabend.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F013B1ZEK8R-293a18814d/200502_parkplatz_samstagabend_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F013B1ZEK8R-293a18814d/200502_parkplatz_samstagabend_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F013B1ZEK8R-293a18814d/200502_parkplatz_samstagabend_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F013B1ZEK8R.jpg,image,205
2020-05-02T22:14:57Z,U012H3KTSAF,"<video controls width=""100%"" autoplay ><source src=""media/F012YKBM8GK.mp4"" type=""video/mp4""></video>",sam_auinger,Sam Auinger,F012YKBM8GK,skater_parkhaus_schoenhauserarcaden.m4v,skater_parkhaus_schoenhauserarcaden.m4v,video/quicktime,mov,https://files.slack.com/files-pri/T012DPKCBQV-F012YKBM8GK/skater_parkhaus_schoenhauserarcaden.m4v?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F012YKBM8GK/download/skater_parkhaus_schoenhauserarcaden.m4v?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,NA,NA,NA,oct26/grey.jpg,movie,206
2020-05-03T07:01:40Z,U013GJQTSKA,Essay von Bernd Scherer (HKW) über Corona.,sven_sappelt,Sven Sappelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,207
2020-05-03T07:01:40Z,U013GJQTSKA,"<a href=""https://files.slack.com/files-pri/T012DPKCBQV-F012X7E70A1/scherer_u__ber_corona.pdf?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" target=""new"">PDF file</a>",sven_sappelt,Sven Sappelt,F012X7E70A1,Scherer über Corona.pdf,Scherer über Corona.pdf,application/pdf,pdf,https://files.slack.com/files-pri/T012DPKCBQV-F012X7E70A1/scherer_u__ber_corona.pdf?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F012X7E70A1/download/scherer_u__ber_corona.pdf?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,NA,NA,NA,oct26/grey.jpg,pdf,208
2020-05-03T07:32:19Z,U012K0Y5T27,"Heute und gestern lag der Schläfer deutlich später noch 'entspannt' in seinem roten Schlafsack auf der Wiese. Ich bin versucht, ihm eine Wochenendhaltung zuzuschreiben, finde es aber auch leicht zynisch (denn ohne Unterlage auf dem feuchten Gras lässt Entspannung etwas in den Hintergrund rücken). Inzwischen, so merke ich, suche ich regelrecht nach ihm.",maren_hartmann,Maren Hartmann,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,209
2020-05-03T07:36:08Z,U012K0Y5T27,Die einzige Blume auf weiter Flur.,maren_hartmann,Maren Hartmann,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,210
2020-05-03T07:36:08Z,U012K0Y5T27,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012YJYBTCJ-fb65e2aa67/cf9dda71-345a-4daa-a37f-cf4f9ada5727_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",maren_hartmann,Maren Hartmann,F012YJYBTCJ,CF9DDA71-345A-4DAA-A37F-CF4F9ADA5727.heic,CF9DDA71-345A-4DAA-A37F-CF4F9ADA5727.heic,image/heic,heic,https://files.slack.com/files-pri/T012DPKCBQV-F012YJYBTCJ/cf9dda71-345a-4daa-a37f-cf4f9ada5727.heic?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F012YJYBTCJ/download/cf9dda71-345a-4daa-a37f-cf4f9ada5727.heic?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012YJYBTCJ-fb65e2aa67/cf9dda71-345a-4daa-a37f-cf4f9ada5727_64.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012YJYBTCJ-fb65e2aa67/cf9dda71-345a-4daa-a37f-cf4f9ada5727_480.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012YJYBTCJ-fb65e2aa67/cf9dda71-345a-4daa-a37f-cf4f9ada5727_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F012YJYBTCJ.heic,image,211
2020-05-03T07:36:08Z,U012K0Y5T27,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012X7SMW8M-729c17bcb1/be592ff3-05ac-4151-958f-59a932a1a470_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",maren_hartmann,Maren Hartmann,F012X7SMW8M,BE592FF3-05AC-4151-958F-59A932A1A470.heic,BE592FF3-05AC-4151-958F-59A932A1A470.heic,image/heic,heic,https://files.slack.com/files-pri/T012DPKCBQV-F012X7SMW8M/be592ff3-05ac-4151-958f-59a932a1a470.heic?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F012X7SMW8M/download/be592ff3-05ac-4151-958f-59a932a1a470.heic?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012X7SMW8M-729c17bcb1/be592ff3-05ac-4151-958f-59a932a1a470_64.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012X7SMW8M-729c17bcb1/be592ff3-05ac-4151-958f-59a932a1a470_480.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012X7SMW8M-729c17bcb1/be592ff3-05ac-4151-958f-59a932a1a470_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F012X7SMW8M.heic,image,212
2020-05-03T07:36:36Z,U012K0Y5T27,"(Roter Schlafsack, rote Blume)",maren_hartmann,Maren Hartmann,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,213
2020-05-03T07:57:49Z,U012K0Y5T27,Zwei weitere Beobachtungen heute morgen:,maren_hartmann,Maren Hartmann,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,214
2020-05-03T08:02:24Z,U012K0Y5T27,"a) Die Kirchenglocken sind im Park erstaunlich laut und vor allem lang (5 Minuten?) zu hören. b) Ich ertappe mich dabei, dass ich jeden noch so kleinen Grünstreifen aufsuche (z.B. neben der Tramstrecke). Dabei entdecke ich den (grünen) Weg an einem Plattenbau vorbei eine ganze Spur aus Kronenkorken - alle von einer Sorte. Vielleicht führt die Spur ja irgendwohin.",maren_hartmann,Maren Hartmann,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,215
2020-05-03T11:50:40Z,U012XJT288Z,Notizen am Rande,georg_spehr,Georg Spehr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,216
2020-05-03T11:50:40Z,U012XJT288Z,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012XAYGWCD-cd498a3e0b/corona__notes_05_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",georg_spehr,Georg Spehr,F012XAYGWCD,corona_ notes_05.jpg,corona_ notes_05.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F012XAYGWCD/corona__notes_05.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F012XAYGWCD/download/corona__notes_05.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012XAYGWCD-cd498a3e0b/corona__notes_05_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012XAYGWCD-cd498a3e0b/corona__notes_05_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012XAYGWCD-cd498a3e0b/corona__notes_05_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F012XAYGWCD.jpg,image,217
2020-05-03T11:50:40Z,U012XJT288Z,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013NHBL84Q-bc9d8db46c/corona__notes_06_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",georg_spehr,Georg Spehr,F013NHBL84Q,corona_ notes_06.jpg,corona_ notes_06.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F013NHBL84Q/corona__notes_06.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F013NHBL84Q/download/corona__notes_06.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F013NHBL84Q-bc9d8db46c/corona__notes_06_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F013NHBL84Q-bc9d8db46c/corona__notes_06_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F013NHBL84Q-bc9d8db46c/corona__notes_06_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F013NHBL84Q.jpg,image,218
2020-05-03T20:06:10Z,U012XKBM4KB,die aktuellen 2 Aufnahmen von Sabine. Jenseits der Versöhnlichkeit.,ursula_rogg,Ursula Rogg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,219
2020-05-03T20:06:10Z,U012XKBM4KB,"<audio controls autoplay src=""media/F012XJ95H37.mp3"" type=""audio/mpeg""></audio>",ursula_rogg,Ursula Rogg,F012XJ95H37,83 was ich vermisse 1.m4a,83 was ich vermisse 1.m4a,audio/mp4,m4a,https://files.slack.com/files-pri/T012DPKCBQV-F012XJ95H37/83_was_ich_vermisse_1.m4a?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F012XJ95H37/download/83_was_ich_vermisse_1.m4a?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,NA,NA,NA,oct26/grey.jpg,audio,220
2020-05-03T20:06:27Z,U012XKBM4KB,"<audio controls autoplay src=""media/F013BJBG8HF.mp3"" type=""audio/mpeg""></audio>",ursula_rogg,Ursula Rogg,F013BJBG8HF,84 was ich vermisse 2.m4a,84 was ich vermisse 2.m4a,audio/mp4,m4a,https://files.slack.com/files-pri/T012DPKCBQV-F013BJBG8HF/84_was_ich_vermisse_2.m4a?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F013BJBG8HF/download/84_was_ich_vermisse_2.m4a?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,NA,NA,NA,oct26/grey.jpg,audio,221
2020-05-03T20:47:09Z,U012K4YCXDH,"Am 8.März sind wir von unserer letzten Arbeitsreise nach Berlin zurückgekommen und seitdem hier. Wir erinnern uns nicht mehr, wann wir solange an einem Ort/zuhause waren. Vor 3 Wochen begann ich mit meinem Vorhaben Apfelbäume zu ziehen, um diese dann großflächig zu verbreiten.",katrin_emler,katrinem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,222
